GephiData
idItem,date,client,usercategory,profile,location,typeTrans,amount,balance,clientB,profileB,locationB,balanceB,Class,suspicious
1701,2014-01-17 20:56:54,C170312727,4,1,3,4,1978.24,373.00,C1810829239,1,3,2364.19,0,0
1703,2013-11-12 06:11:42,C566026257,1,1,0,5,23354.68,15502.29,C1779776008,1,5,22075.29,0,0
1706,2013-11-11 19:57:13,C628339576,1,1,5,5,9662.35,19319.05,C655102589,2,0,32711.96,0,0
1707,2013-11-07 11:38:44,C2084305570,4,1,1,4,15508.14,10125.38,F1732672958,2,1,6751.08,1,1
1709,2013-10-26 15:06:28,C641447538,4,1,3,2,27769.09,34869.45,null,null,null,0.00,0,0
1710,2013-12-09 10:20:10,C1633856504,2,1,6,5,20996.90,8803.28,C1908567469,1,0,10683.66,0,0
1711,2013-11-28 09:54:56,C1139194154,3,1,0,4,17065.68,25885.96,C1182731684,1,0,24054.26,0,0
1712,2014-02-02 01:08:43,C73594452,4,1,0,3,6985.48,5661.80,F413887675,2,6,25407.98,2,1
1713,2013-10-10 10:56:09,C1404085643,4,1,5,2,4249.20,30300.66,null,null,null,0.00,0,0
1715,2013-10-25 06:39:22,C1707411936,2,1,2,5,33345.27,19507.64,C1389460336,1,2,10775.08,0,0
1716,2013-10-10 20:27:34,C211652008,4,1,0,5,13390.65,26028.21,C1261953562,1,2,32627.74,0,0
1717,2014-01-19 07:31:20,F1319340395,1,2,3,2,61296.89,40576.04,null,null,null,0.00,3,1
1718,2014-02-26 03:37:46,C1420094939,3,1,0,5,6581.24,19616.73,C1531475469,1,6,28478.83,0,0
1719,2013-10-22 21:15:30,C263524357,4,1,4,2,23763.19,34339.76,null,null,null,0.00,0,0
1720,2014-02-20 05:17:57,F698858500,1,2,0,2,29820.25,50316.09,null,null,null,0.00,1,1
1721,2013-12-21 11:37:51,C1512528585,1,1,1,4,33727.62,19667.20,C1432731703,1,1,15569.65,0,0
1725,2014-02-23 21:50:56,C1189878957,1,1,1,5,1326.89,24012.80,C1103877391,2,1,5170.78,0,0
1726,2013-10-29 17:58:10,C1421324666,4,1,2,5,29052.90,21997.76,C265679423,1,6,2756.51,0,0
1727,2013-11-07 08:19:42,F1732672958,1,2,1,2,25053.10,47513.19,null,null,null,0.00,3,1
1729,2014-03-20 07:50:42,C1339437078,3,1,1,5,16644.28,27062.28,F1370110463,2,2,26865.81,3,1
1731,2013-10-11 12:44:51,C359199471,4,1,0,4,1527.05,1287.13,C108971409,1,0,2237.78,0,0
1733,2013-11-07 01:43:08,C48240519,3,1,3,2,19237.36,27427.11,null,null,null,0.00,0,0
1734,2013-09-26 23:43:29,C1383763999,2,1,3,4,26145.85,15920.15,C242692820,1,6,17491.04,0,0
1736,2013-09-25 09:04:42,C1389935330,2,1,5,1,21180.19,22130.87,null,null,null,0.00,0,0
1739,2014-01-28 14:14:51,F1263515253,1,2,6,2,16834.60,50003.32,null,null,null,0.00,2,1
1741,2014-01-01 11:15:19,C1361606060,4,1,0,2,28659.71,25962.19,null,null,null,0.00,0,0
1745,2014-02-07 21:33:49,C1141920509,2,1,6,5,11376.48,23199.35,C723197952,1,6,30246.83,0,0
1747,2013-11-19 04:17:16,C1472765500,4,1,3,5,32089.27,4779.46,C1990889081,1,3,17188.63,0,0
1748,2013-11-18 00:46:44,C1311634886,2,1,0,2,32212.61,16376.99,null,null,null,0.00,0,0
1749,2013-12-04 14:58:42,C155774141,3,1,5,5,2292.18,28474.91,C740605477,1,1,18139.92,0,0
1750,2013-11-04 15:10:12,C1310603862,3,1,3,5,5270.21,4325.53,C380021017,1,3,27213.91,0,0
1753,2013-10-29 00:16:13,C1156671257,1,2,0,5,53776.32,32985.09,C1029196427,1,2,99021.56,0,0
1754,2013-09-25 07:38:04,C1575153963,1,1,0,2,15268.23,16719.90,null,null,null,0.00,0,0
1755,2013-10-08 06:05:39,C1435454091,2,1,4,1,29006.31,19635.55,null,null,null,0.00,0,0
1756,2013-10-01 18:13:51,C2052683410,2,1,4,3,16849.14,26349.77,C1733202646,2,6,6161.33,0,0
1759,2013-12-14 07:58:29,C1022529376,2,1,2,3,12643.23,2294.80,C1303693811,2,1,12788.87,0,0
1760,2014-01-02 01:03:33,C1665938982,4,1,0,4,30465.74,8016.36,C1219978127,1,0,28632.12,0,0
1762,2013-09-30 15:12:04,C713209283,2,1,5,5,32580.94,11170.86,C1347467132,1,4,31204.87,0,0
1763,2013-09-13 18:19:02,C639117631,4,1,4,4,13864.09,10239.65,F426448626,2,2,10355.86,2,1
1765,2014-01-16 22:57:41,C628339576,2,1,3,3,25729.40,15039.34,C456672873,1,3,32258.86,0,0
1767,2014-03-19 19:19:46,C499331278,1,1,0,4,22584.42,31515.04,F845481037,2,3,15804.46,3,1
1768,2013-12-16 11:54:59,C560411656,1,2,0,4,70285.57,24698.96,C1651303380,2,6,23530.15,0,0
1769,2013-11-17 21:53:42,C1006453766,3,1,0,4,28191.87,7571.22,F114342622,2,5,22007.24,3,1
1772,2014-01-18 11:12:17,C538471155,1,1,5,4,22366.27,31139.71,C1548968500,1,2,32362.51,0,0
1774,2014-01-05 12:34:18,C352868539,3,1,2,4,17978.10,2406.45,F1399666708,2,6,24107.96,3,1
1775,2014-01-06 18:32:12,C1809290552,4,1,0,5,19252.78,5008.83,C661425340,1,0,15883.14,0,0
1776,2013-09-16 14:32:31,C1871055651,3,1,0,2,20752.55,11021.05,null,null,null,0.00,0,0
1777,2013-09-08 02:08:05,C1139194154,2,1,1,3,9832.75,4919.88,C887720381,1,2,7366.28,0,0
1778,2014-02-22 07:06:54,C1796679449,2,1,0,5,29431.60,13644.99,C844796629,1,0,190.74,0,0
1780,2013-10-28 02:26:10,C1379018185,1,1,5,4,11024.20,8746.55,C2065982346,1,4,20708.65,0,0
1781,2013-12-02 01:05:31,C916140722,3,1,1,5,11571.33,20872.82,C1826861648,1,0,11317.04,0,0
1782,2013-09-03 19:25:02,C702954959,3,1,6,5,29272.74,4017.98,C1083625945,1,5,11641.28,0,0
1785,2013-09-10 07:50:29,C1531199604,3,2,1,4,3718.28,43668.50,C1524718676,1,0,83848.17,0,0
1786,2014-02-07 14:16:46,C2086367050,2,2,5,3,36424.72,131223.81,C783565650,2,5,125614.70,0,0
1787,2013-12-26 10:32:31,F1544896400,1,2,1,3,35586.20,104146.93,null,null,null,0.00,3,1
1788,2013-10-29 10:19:34,C1795917138,4,1,4,1,30579.66,13471.09,null,null,null,0.00,0,0
1789,2013-12-21 10:46:47,C1392999621,4,1,1,3,11678.67,33296.90,C1912961381,1,3,28946.90,0,0
1790,2014-02-03 20:37:29,C676188939,2,2,0,3,77041.62,101004.02,F93470495,2,5,12096.57,3,1
1792,2013-09-10 20:42:24,C1813727307,2,1,3,5,11192.08,32430.94,C578831243,1,3,16497.47,0,0
1795,2013-12-02 03:28:24,C583789257,2,1,0,4,17160.19,31139.15,C2038162121,1,0,27484.43,0,0
1799,2013-10-17 13:16:28,C1834620737,4,1,1,4,6303.55,24655.44,C501285976,1,0,9445.56,0,0
1801,2014-01-05 20:40:14,C170312727,4,1,3,4,9633.68,34054.95,C579341355,1,3,14666.56,0,0
1802,2013-10-30 10:02:39,C1264804625,3,1,5,5,22673.76,4846.99,C2027151170,1,2,34621.17,0,0
1803,2013-09-18 04:17:36,C313972303,2,1,3,4,17733.51,13161.40,C1881909680,1,2,25909.58,0,0
1805,2013-09-15 23:00:52,C1745982302,3,1,4,2,5182.14,16935.53,null,null,null,0.00,0,0
1806,2013-11-03 21:49:05,C491809540,1,1,4,4,31961.40,28734.07,C1770190630,1,4,29823.40,0,0
1808,2014-02-13 20:09:03,C622419092,2,1,4,1,7072.15,1264.12,null,null,null,0.00,0,0
1811,2014-03-11 02:57:20,C510930382,4,1,0,3,2185.05,14591.43,C718585723,1,0,2913.34,0,0
1814,2014-02-10 05:34:35,C1875019307,3,1,0,4,8531.07,30831.43,C1690390044,1,0,12990.46,0,0
1815,2014-02-17 05:35:54,C109842115,2,2,5,4,34432.98,116977.42,C1269553964,1,4,18359.72,0,0
1817,2014-02-26 12:07:18,C1837541424,3,1,0,1,24215.83,2870.78,null,null,null,0.00,0,0
1818,2014-01-13 14:02:54,C655224722,2,1,0,4,34447.85,19316.77,C1931575354,1,0,3314.57,0,0
1821,2013-11-01 04:14:53,C1006453766,4,1,3,2,9923.49,15857.43,null,null,null,0.00,0,0
1823,2013-12-26 16:26:08,C1213382755,4,2,0,4,100689.62,126545.02,C1665938982,1,0,138670.31,0,0
1824,2013-12-10 06:57:00,C704764837,1,1,0,2,32046.51,6583.53,null,null,null,0.00,0,0
1825,2013-12-02 09:45:22,C456408629,3,2,3,1,49900.98,24778.15,null,null,null,0.00,0,0
1828,2013-12-31 13:39:52,F855892949,1,2,3,2,13635.25,15434.45,null,null,null,0.00,2,1
1829,2013-09-02 13:46:28,C165734423,4,1,3,1,258.56,31787.65,null,null,null,0.00,0,0
1833,2014-02-02 19:46:04,C509632994,3,1,0,3,33715.33,20109.85,C304146170,1,6,30068.71,0,0
1835,2013-11-18 01:38:59,C1507997106,1,2,1,4,46577.27,77697.57,C718364388,1,6,88086.71,0,0
1836,2014-02-19 13:10:40,C897147087,3,1,6,4,15679.35,7336.37,C2146074520,1,2,5093.02,0,0
1838,2014-01-07 17:31:39,C64141747,3,2,0,5,53136.77,124077.07,C1323403440,1,6,60703.78,0,0
1841,2014-01-15 16:51:28,C1575218081,2,1,0,4,21838.92,6005.45,C879114350,1,0,22684.67,0,0
1842,2014-01-25 05:41:28,C1183263550,1,1,1,4,4088.48,2603.74,F942175572,2,5,309.02,2,1
1843,2014-01-10 04:42:46,C1454007677,4,1,0,1,24696.40,11286.26,null,null,null,0.00,0,0
1844,2013-11-01 11:07:06,C438114165,1,1,1,3,4901.31,28710.11,C640361232,1,6,25416.74,0,0
1846,2014-01-22 23:30:06,C313422094,4,1,1,4,30811.70,22498.96,C426616968,1,1,15926.19,0,0
1847,2013-10-05 07:29:03,C1995382092,1,1,4,1,13976.87,32178.55,null,null,null,0.00,0,0
1848,2013-12-13 18:53:40,C257027272,4,1,1,2,22837.98,25804.19,null,null,null,0.00,0,0
1851,2014-01-26 21:23:09,C1643572386,2,2,0,2,9551.31,89414.02,null,null,null,0.00,0,0
1853,2013-12-21 01:16:24,C786709615,1,1,0,4,7649.26,20064.35,F1750866905,2,4,22615.64,1,1
1854,2013-12-02 19:09:23,C640401340,2,1,4,1,27970.66,4863.38,null,null,null,0.00,0,0
1855,2013-09-11 17:31:29,F131506806,1,2,1,2,14460.17,113269.92,null,null,null,0.00,1,1
1856,2013-12-27 08:12:00,C1113257311,4,1,0,3,3913.76,11854.10,C1610282042,1,6,18703.72,0,0
1857,2014-01-27 01:58:59,C1517825128,1,1,3,5,33178.60,30917.10,C1330635590,1,3,25517.32,0,0
1858,2013-12-10 12:39:28,C956030107,3,1,0,3,957.90,30298.36,C2147366354,1,0,34015.83,0,0
1864,2014-01-10 05:13:36,F1750866905,1,2,4,2,43389.59,134631.97,null,null,null,0.00,1,1
1866,2013-12-13 15:51:06,C64141747,3,1,1,4,459.79,19014.42,C474215679,1,1,24612.89,0,0
1868,2013-12-29 17:47:16,C661425340,2,1,3,4,12354.17,27668.78,F1469898532,2,1,3408.67,2,1
1871,2013-09-09 21:59:05,C341652247,2,1,0,5,25498.44,15116.31,C517338136,1,0,23997.06,0,0
1872,2013-10-09 02:46:38,C60292764,1,2,0,4,35149.06,95961.51,C777990524,1,0,72468.05,0,0
1875,2013-11-30 01:44:41,C52340579,2,1,4,1,28227.32,24952.07,null,null,null,0.00,0,0
1878,2014-01-11 11:12:29,C97661272,2,1,3,5,30829.62,2850.44,C26537104,2,2,22297.56,0,0
1879,2014-01-02 08:48:53,C1682663356,4,1,4,3,5988.70,29327.51,C640401340,1,5,18465.23,0,0
1881,2013-09-24 23:57:50,C1409979026,2,1,6,5,2876.29,3173.85,C498263123,2,6,153.20,0,0
1884,2013-11-12 11:17:02,C1360814716,4,1,5,4,26950.69,29603.64,C542375817,1,6,15197.94,0,0
1885,2013-12-19 23:45:43,C1795917138,4,1,0,4,16969.13,15930.34,C1788655507,2,6,26035.58,0,0
1888,2014-02-18 15:36:14,C765037063,2,1,1,3,27451.85,10918.49,C304889290,1,1,12729.27,0,0
1890,2013-09-13 18:27:31,C1651303380,3,2,3,4,103844.39,72024.36,C698858500,1,0,5900.78,0,0
1892,2013-09-13 18:37:55,C1379060189,2,1,0,4,6315.40,24645.91,C572220439,1,0,10260.75,0,0
1893,2013-12-26 17:25:44,C48240519,3,1,3,4,34175.55,27100.34,C1724282791,1,0,15598.33,0,0
1897,2014-01-02 05:41:18,C378315288,1,2,2,4,19004.91,39212.68,C1881993641,1,1,112924.07,0,0
1898,2014-02-15 09:04:46,C1775035922,4,1,2,3,529.29,11725.91,C1275136519,2,2,12509.91,0,0
1899,2014-02-25 08:21:28,C1370686578,4,1,0,3,22837.46,13206.81,C1781798417,1,0,3706.79,0,0
1900,2013-10-24 14:14:28,C860333457,4,1,5,5,15740.53,7687.55,C1462447411,1,6,5606.77,0,0
1902,2013-11-13 07:25:24,C1875019307,2,1,0,5,4438.40,22283.21,C156143991,1,0,27796.08,0,0
1904,2014-01-23 20:47:24,F698858500,1,2,0,2,75773.38,9347.16,null,null,null,0.00,1,1
1910,2013-09-10 07:28:09,C1435454091,4,2,2,3,109088.34,3264.60,C1923150584,1,2,102623.20,0,0
1911,2014-02-22 16:54:44,C348039182,2,1,0,4,25830.21,10036.25,C455038860,1,0,8937.60,0,0
1912,2014-02-11 11:44:16,C78291880,4,2,4,5,132749.55,10128.62,C69533925,1,0,29079.32,0,0
1913,2013-09-28 04:32:36,C713209283,1,1,2,5,13285.41,26048.75,C969831804,2,6,30267.44,0,0
1914,2013-11-05 04:41:07,C318488305,3,1,3,5,13882.53,26972.58,C1894432446,1,3,31412.68,0,0
1916,2013-09-10 23:10:25,C949284614,4,1,6,5,28449.15,32449.42,C758503265,1,0,10983.47,0,0
1918,2014-02-07 09:55:38,C499331278,1,1,0,4,5200.20,27892.41,C1677594181,1,1,13206.48,0,0
1919,2013-12-01 13:37:52,C1919275125,4,1,0,4,22363.23,20103.05,C46409837,1,1,17078.00,0,0
1920,2014-02-24 21:06:22,C625634317,2,1,0,4,16026.92,23443.63,C345932836,1,5,2600.08,0,0
1922,2013-09-10 01:55:12,C1710188857,1,1,2,4,15313.97,4795.95,C2138529401,1,1,6557.48,0,0
1925,2013-10-22 19:55:44,C1507997106,1,1,1,2,4375.09,31864.97,null,null,null,0.00,0,0
1926,2013-12-09 12:04:56,C1113257311,2,1,4,2,1239.32,28717.58,null,null,null,0.00,0,0
1927,2014-01-22 05:40:32,C397205682,1,1,6,5,1344.83,11008.29,C1727742665,1,6,22287.31,0,0
1931,2013-10-14 07:01:07,C567997254,1,2,0,5,68775.97,96335.56,C641447538,1,5,98900.90,0,0
1932,2013-10-16 18:14:19,C32662331,2,1,2,3,1445.37,24519.17,C1187592009,1,2,13238.39,0,0
1934,2013-11-13 15:07:58,C549088027,3,2,2,4,137400.38,3227.48,C886059017,1,1,42796.02,0,0
1935,2014-02-13 08:59:29,C1865053469,2,1,3,1,2730.04,15397.66,null,null,null,0.00,0,0
1936,2013-10-12 01:25:57,C693957051,3,1,0,5,32861.77,18409.61,C1515113872,2,0,1330.87,0,0
1937,2013-09-28 22:35:46,C639117631,4,1,3,5,16348.27,30580.05,C1879527378,1,1,6740.65,0,0
1938,2014-01-24 10:33:52,C78595339,2,1,1,2,8327.47,2753.68,null,null,null,0.00,0,0
1939,2014-01-31 02:00:03,F131506806,1,2,1,2,32080.59,116628.21,null,null,null,0.00,2,1
1940,2013-11-20 08:31:06,C2083578524,3,2,1,3,41134.52,7627.46,C786475656,1,1,102451.51,0,0
1941,2014-02-01 01:12:08,C565175842,4,1,0,2,18037.82,11628.77,null,null,null,0.00,0,0
1942,2013-09-19 12:02:04,C791374319,4,1,0,4,34003.79,10467.94,C511507625,1,4,27853.90,0,0
1944,2013-09-14 00:45:57,C1085786565,1,2,6,3,29228.40,54382.21,C625634317,1,1,22072.35,0,0
1946,2014-02-24 07:20:23,C641447538,1,1,5,3,10793.27,22975.31,C567997254,2,0,28345.83,0,0
1948,2014-03-02 19:03:51,C377865944,4,1,0,5,34191.74,18378.82,C553280777,1,0,15144.01,0,0
1949,2014-02-23 15:57:38,C773599330,2,1,2,3,23233.71,32201.74,C1285052749,1,1,33818.76,0,0
1950,2013-09-11 11:51:58,C2084705502,1,1,6,4,7344.64,22404.66,C1496078134,1,2,1017.22,0,0
1952,2013-09-21 19:24:24,C807569456,2,1,6,3,9870.85,32863.07,F654804184,2,0,34994.19,2,1
1953,2013-10-18 09:20:59,C607277233,1,1,0,3,32629.15,4102.98,F549088027,2,3,30169.74,2,1
1954,2013-09-06 23:45:08,C456672873,4,1,4,3,1536.29,16082.91,C251301676,1,1,6701.62,0,0
1957,2013-09-02 20:01:40,C1850345548,4,1,1,3,18977.86,7782.63,C1496824743,1,3,29941.07,0,0
1959,2013-10-20 14:35:15,C1191626674,3,1,0,3,8830.40,12205.70,C1402062680,1,1,22535.79,0,0
1961,2013-10-05 21:38:23,C1385363490,3,1,2,4,8461.95,33318.37,C2128571780,1,2,33390.98,0,0
1962,2014-01-31 09:07:01,C1213382755,1,2,2,4,49416.37,12918.32,C237017996,1,2,37408.92,0,0
1963,2013-12-22 21:44:07,C1669100202,3,1,3,5,33961.69,27272.76,C355472872,1,2,34530.62,0,0
1964,2014-01-30 22:48:06,F1732672958,1,2,1,2,54812.02,20119.55,null,null,null,0.00,2,1
1965,2014-02-09 13:31:55,C962336515,2,1,4,5,27317.15,32961.84,C2055231414,1,4,18306.82,0,0
1967,2014-01-07 16:25:51,C765037063,4,1,2,5,14716.95,2074.73,F1360814716,2,6,20697.80,2,1
1969,2013-10-29 02:12:52,C1960112110,1,1,2,1,31558.38,16536.92,null,null,null,0.00,0,0
1970,2013-09-24 19:18:35,C10294441,4,1,0,4,32641.54,12627.34,C1869902991,2,1,28086.74,0,0
1973,2013-10-21 13:49:07,C1456052343,2,1,0,5,27269.58,24914.96,C1780092666,1,6,5456.26,0,0
1975,2014-03-12 07:53:11,C1917088665,3,1,2,3,29912.00,1227.47,C1917625666,2,4,18966.83,0,0
1977,2014-02-02 03:28:55,C1107785224,3,1,0,4,5015.05,9889.34,C1064943641,1,0,9631.34,0,0
1979,2013-12-15 21:31:10,C59887072,3,1,0,5,25866.15,28014.21,C235612506,1,0,14966.42,0,0
1982,2013-12-08 00:01:18,F2055231414,1,2,5,2,1526.33,87497.77,null,null,null,0.00,1,1
1983,2014-02-13 04:14:32,C1069842843,4,1,1,3,21515.15,23863.08,C1197017148,2,1,11835.06,0,0
1984,2013-11-05 13:42:14,C657736953,1,1,5,5,9399.55,7236.51,C883566719,1,0,13796.17,0,0
1985,2013-12-10 04:59:29,C1156671257,1,2,0,2,36246.50,80839.66,null,null,null,0.00,0,0
1988,2014-01-16 11:08:40,C1998514976,2,1,3,5,29612.73,16851.67,C1062776356,1,3,21036.16,0,0
1989,2013-10-27 17:08:28,F1990234776,1,2,0,1,6720.64,42456.14,null,null,null,0.00,3,1
1990,2013-10-14 08:27:09,C1745512681,2,1,1,5,8927.54,15305.95,C566524720,1,6,5917.51,0,0
1992,2013-09-14 09:24:41,C2131781898,4,1,3,3,10648.47,16886.61,C526647941,1,3,33155.99,0,0
1994,2013-11-28 11:42:21,C1379018185,4,1,4,1,4129.40,25692.80,null,null,null,0.00,0,0
1996,2013-11-01 19:48:30,C311877350,2,1,3,2,16261.75,11320.02,null,null,null,0.00,0,0
1997,2013-10-03 00:20:24,C305414881,2,2,3,4,4667.47,76780.26,C1843720310,2,1,83297.08,0,0
2000,2013-12-13 16:18:40,C1871055651,3,1,0,4,7449.75,15418.81,C426208012,2,0,10544.04,0,0
